model_type,sequence_window,hidden_dim,learning_rate,dropout,num_layers,batch_size,weight_decay,random_seed,epochs_ran,best_epoch,final_train_loss,best_val_loss,is_default_config,validation_delta_n,validation_delta_MAE,validation_delta_RMSE,validation_delta_R2,validation_reconstructed_level_n,validation_reconstructed_level_MAE,validation_reconstructed_level_RMSE,validation_reconstructed_level_R2,asean_validation_delta_n,asean_validation_delta_MAE,asean_validation_delta_RMSE,asean_validation_delta_R2,asean_validation_reconstructed_level_n,asean_validation_reconstructed_level_MAE,asean_validation_reconstructed_level_RMSE,asean_validation_reconstructed_level_R2,test_delta_n,test_delta_MAE,test_delta_RMSE,test_delta_R2,test_reconstructed_level_n,test_reconstructed_level_MAE,test_reconstructed_level_RMSE,test_reconstructed_level_R2,asean_test_delta_n,asean_test_delta_MAE,asean_test_delta_RMSE,asean_test_delta_R2,asean_test_reconstructed_level_n,asean_test_reconstructed_level_MAE,asean_test_reconstructed_level_RMSE,asean_test_reconstructed_level_R2
LSTM,5,24,0.001,0.15,1,256,0.001,256,16,10,0.1090012053874406,0.1717689037322998,False,789,0.31264680223786406,0.41445010930068304,0.20764232462921672,789,0.31264680223786406,0.41445010930068304,0.5246737251164693,30,0.2527690964877605,0.3245255683993538,0.3799837513928589,30,0.2527690964877605,0.3245255683993538,0.1184968821297957,526,0.3904334821119452,0.4830000729894764,0.2664152133814224,526,0.3904334821119452,0.4830000729894764,0.3174369468657159,20,0.23432744068354375,0.28284053511420565,-1.5825558836553637,20,0.23432744068354375,0.28284053511420565,-1.5666165410616921
LSTM,3,16,0.003,0.05,2,256,0.0001,197,12,6,0.11667085004349549,0.17627224326133728,False,789,0.3130670212495916,0.41984786520461415,0.18686875248958046,789,0.3130670212495916,0.41984786520461415,0.5122118976260785,30,0.25286058973968023,0.35136219246639855,0.2731993795326977,30,0.25286058973968023,0.35136219246639855,-0.03332294024745175,526,0.37688298946007126,0.47350170274504444,0.29498393441711424,526,0.37688298946007126,0.4735017027450445,0.34401867785300566,20,0.23442549594640738,0.2518247851697658,-1.047214607670993,20,0.23442549594640738,0.2518247851697658,-1.0345793515663892
GRU,3,24,0.001,0.15,1,256,0.001,64,13,7,0.1354465273519357,0.1834098845720291,False,789,0.31600506784635657,0.42826381522775187,0.15394320960328445,789,0.31600506784635657,0.42826381522775187,0.49246024236340014,30,0.25293760960201417,0.3634524305559504,0.22232097145719654,30,0.25293760960201417,0.3634524305559504,-0.10565890797665345,526,0.36539553511171063,0.4704924986131912,0.3039165141093766,526,0.36539553511171063,0.4704924986131912,0.3523299855277735,20,0.18718680215775968,0.20760112467296396,-0.39131616629751464,20,0.18718680215775968,0.20760112467296396,-0.3827290665289935
GRU,5,24,0.001,0.05,2,256,0.001,110,11,5,0.13416659019210123,0.16685470938682556,False,789,0.30401753668466297,0.40847852227069475,0.2303111329869253,789,0.30401753668466297,0.40847852227069475,0.5382724830608232,30,0.253156701974074,0.3821085290401887,0.1404350544412981,30,0.253156701974074,0.3821085290401887,-0.2220795523086896,526,0.3583734734819869,0.4676496898946093,0.3123028495371275,526,0.3583734734819869,0.4676496898946093,0.36013304090540654,20,0.17531777939200402,0.1938456815711122,-0.21304996116079677,20,0.17531777939200402,0.1938456815711122,-0.20556310713508075
LSTM,3,16,0.001,0.15,1,256,0.0001,191,30,28,0.114604903695484,0.1713763177394867,False,789,0.3034447902193239,0.41397622100030856,0.20945327535081348,789,0.3034447902193239,0.41397622100030856,0.5257600936685141,30,0.25402130267222717,0.36784920019812284,0.20339163080306166,30,0.25402130267222717,0.36784920019812284,-0.13257154590079256,526,0.370456069909801,0.46352746179175985,0.3243732104017265,526,0.370456069909801,0.46352746179175985,0.3713638931728718,20,0.20897482528388506,0.23839474842714015,-0.8346777571170299,20,0.20897482528388506,0.23839474842714015,-0.823354262626647
LSTM,3,24,0.001,0.05,2,256,0.001,206,15,9,0.12790766917169094,0.16439372301101685,False,789,0.3042245620575996,0.40545495140322885,0.2416634840771752,789,0.3042245620575996,0.40545495140322885,0.5450826281791541,30,0.2543267533898353,0.3522678155816829,0.26944794748363954,30,0.2543267533898353,0.3522678155816829,-0.038656508609816065,526,0.36558123178887725,0.4576378561033875,0.3414332376811341,526,0.36558123178887725,0.4576378561033875,0.38723737435568306,20,0.23266965747773655,0.2704751680310589,-1.3616809476327743,20,0.23266965747773655,0.2704751680310589,-1.3471048286959073
GRU,7,16,0.003,0.05,1,256,0.001,148,12,6,0.10122585892677308,0.174345001578331,False,787,0.30887399901705287,0.4175464115808845,0.19754920273025933,787,0.30887399901705287,0.4175464115808845,0.5187484263965625,30,0.2544184363206228,0.35491558732620226,0.25842448989731515,30,0.2544184363206228,0.35491558732620226,-0.054329020828462804,526,0.34370324612224734,0.4445135921187734,0.37866472034034315,526,0.34370324612224734,0.4445135921187734,0.42187936113096103,20,0.15023758054971695,0.18091529466200235,-0.05661554367921018,20,0.15023758054971695,0.18091529466200235,-0.05009419122868208
LSTM,7,48,0.001,0.15,1,256,0.001,320,13,7,0.10087212100625038,0.17027439177036285,False,787,0.2994208599201946,0.412643180658579,0.21628484274247273,787,0.2994208599201946,0.412643180658579,0.5299846994104633,30,0.2546553602774938,0.37775665952087756,0.1599028890037254,30,0.2546553602774938,0.37775665952087756,-0.19440131499875957,526,0.3697640188906356,0.46473043282638227,0.3208618149251097,526,0.3697640188906356,0.46473043282638227,0.36809671961502155,20,0.175386472736299,0.21340034344504286,-0.4701330991498738,20,0.175386472736299,0.21340034344504286,-0.4610595471412029
LSTM,3,16,0.003,0.15,1,256,0.001,200,16,10,0.10325487423688173,0.18744710087776184,False,789,0.31293847519997864,0.43295161841823465,0.1353198544038513,789,0.31293847519997864,0.43295161841823465,0.4812883053355459,30,0.25533114470640816,0.4028957548917928,0.04436815058446697,30,0.25533114470640816,0.4028957548917928,-0.3586619006974192,526,0.3439319031277084,0.4449088034242381,0.3775593868121412,526,0.3439319031277084,0.4449088034242381,0.4208509049231669,20,0.15981240301132205,0.20950209400669192,-0.41691293119969286,20,0.15981240301132205,0.20950209400669192,-0.40816785010435996
LSTM,3,24,0.001,0.05,1,256,0.001,204,15,9,0.12027967317650716,0.17213506996631622,False,789,0.30880242893481286,0.4148916321142208,0.20595319326913208,789,0.30880242893481286,0.4148916321142208,0.5236604346011697,30,0.25612999708255135,0.38294806516005936,0.13665378015683827,30,0.25612999708255135,0.38294806516005936,-0.22745554862936945,526,0.34781444534772704,0.443528223517762,0.38141633781448325,526,0.34781444534772704,0.443528223517762,0.4244396001905305,20,0.19498102119266986,0.2233391926466433,-0.6102611358353929,20,0.19498102119266986,0.2233391926466433,-0.6003227240194882
GRU,3,48,0.003,0.05,2,256,0.001,86,13,7,0.09381345193833113,0.16633948683738708,False,789,0.2990169655739204,0.40784737818224603,0.2326878027831858,789,0.2990169655739203,0.40784737818224603,0.5396982199925138,30,0.25628802683949475,0.38440685931547913,0.1300636266362617,30,0.25628802683949475,0.38440685931547913,-0.23682504642669633,526,0.36472587812808077,0.4690003412365827,0.30832474190072345,526,0.36472587812808077,0.46900034123658263,0.3564316155984333,20,0.12157573462426663,0.15970237149670438,0.17664114997588531,20,0.12157573462426663,0.15970237149670438,0.18172285948355738
LSTM,5,16,0.003,0.15,1,256,0.0001,247,13,7,0.10458605296232483,0.16899234056472778,False,789,0.31076058307641363,0.4110867937813099,0.2204503109554965,789,0.31076058307641363,0.4110867937813099,0.5323570891053154,30,0.2563554105182488,0.3601465109391665,0.2364039800737856,30,0.2563554105182488,0.3601465109391665,-0.08563650367288789,526,0.38389072295876053,0.47676905752592236,0.2852205681044655,526,0.38389072295876053,0.47676905752592236,0.3349343657996603,20,0.2190810434103012,0.24145402875837393,-0.882068126569773,20,0.2190810434103012,0.24145402875837393,-0.8704521422482394
LSTM,3,48,0.003,0.05,2,256,0.001,230,11,5,0.10622239516427119,0.1648753136396408,False,789,0.2981941811601019,0.4060484012538783,0.2394419596372056,789,0.2981941811601019,0.4060484012538783,0.5437499611659655,30,0.25679160869121553,0.3447654926188386,0.3002340364539279,30,0.25679160869121553,0.3447654926188386,0.005113365930252578,526,0.3507593439493343,0.4514483895165201,0.3591267573506246,526,0.3507593439493343,0.4514483895165201,0.40370028774565003,20,0.16813284141421317,0.21477120500341482,-0.48908172982639964,20,0.16813284141421317,0.21477120500341482,-0.47989122828027786
GRU,5,48,0.003,0.05,1,256,0.001,132,11,5,0.08722850849682634,0.18805968761444092,False,789,0.31805319024658324,0.4336584938335756,0.13249404164281597,789,0.31805319024658324,0.4336584938335756,0.47959313269448733,30,0.25729516327778496,0.3807610709272424,0.1464866628127116,30,0.25729516327778496,0.3807610709272424,-0.21347572674844906,526,0.335732606117603,0.44364633563370814,0.3810868347540851,526,0.335732606117603,0.44364633563370814,0.42413301447743357,20,0.16492471555471425,0.21039238598324342,-0.42898103542625776,20,0.16492471555471425,0.21039238598324342,-0.4201614708903376
GRU,3,16,0.003,0.05,1,256,0.0001,51,16,10,0.10233253488938014,0.16655820608139038,False,789,0.3010846251381139,0.40811542122792915,0.23167889457469404,789,0.3010846251381139,0.40811542122792915,0.539092987538348,30,0.25730074202120307,0.3697327033295856,0.1952129768716372,30,0.25730074202120307,0.3697327033295856,-0.14419948138914163,526,0.3490978916557683,0.43836928677018866,0.39572286561375125,526,0.3490978916557683,0.43836928677018866,0.43775109120362876,20,0.20591395257413386,0.23938345553737003,-0.8499274261573195,20,0.20591395257413386,0.23938345553737003,-0.838509811845247
GRU,5,24,0.003,0.05,1,256,0.0001,115,13,7,0.08693234012885527,0.17170418798923492,True,789,0.3017662034288559,0.41437205058424587,0.2079407663338665,789,0.3017662034288559,0.41437205058424587,0.5248527568696162,30,0.2573423411051432,0.3792503468332459,0.15324609950799106,30,0.2573423411051432,0.3792503468332459,-0.20386555195815825,526,0.3644448961959762,0.4511272598724715,0.3600381802455047,526,0.3644448961959762,0.4511272598724715,0.404548320045629,20,0.21517423793226484,0.2520039068733742,-1.050127990355434,20,0.21517423793226484,0.2520039068733742,-1.037474753069858
GRU,3,24,0.001,0.05,2,256,0.0001,61,21,15,0.11768548997739951,0.16904541850090027,False,789,0.3099670144441161,0.41115132227320056,0.22020555916777207,789,0.3099670144441161,0.41115132227320056,0.5322102653170866,30,0.25770284516612685,0.35930559894893394,0.23996568279508823,30,0.25770284516612685,0.35930559894893394,-0.08057268145724694,526,0.36657797155668076,0.4545802781404613,0.35020389543608244,526,0.36657797155668076,0.4545802781404613,0.3953980219650862,20,0.18093941462934018,0.21206360847616948,-0.4517730218002254,20,0.18093941462934018,0.21206360847616948,-0.44281278682170067
LSTM,3,48,0.003,0.15,1,256,0.001,232,15,9,0.08343453239649534,0.16676709055900574,False,789,0.3008740115333419,0.40837127062889433,0.23071526467460546,789,0.3008740115333419,0.40837127062889433,0.538514917021695,30,0.2577318446209033,0.3849423854346617,0.1276380811582667,30,0.2577318446209033,0.3849423854346617,-0.2402735462139065,526,0.3629353571104119,0.4645868046180419,0.3212815349202378,526,0.3629353571104119,0.4645868046180419,0.3684872475629315,20,0.1484257959514856,0.17890687063438968,-0.0332858117502528,20,0.1484257959514856,0.17890687063438968,-0.02690844866784925
GRU,5,24,0.001,0.15,2,256,0.001,114,14,8,0.14134716919877313,0.17845945060253143,False,789,0.31003254158891197,0.422444612184019,0.17677926028182778,789,0.31003254158891197,0.422444612184019,0.5061593270564386,30,0.25783930759330587,0.3866895281955787,0.11970131094240599,30,0.25783930759330587,0.3866895281955787,-0.25155758547387386,526,0.3538092950255586,0.4631196247244717,0.3255615949140258,526,0.3538092950255586,0.4631196247244717,0.3724696240656177,20,0.1610943376109004,0.2021099140733339,-0.31868681037672064,20,0.1610943376109004,0.2021099140733339,-0.3105479735843102
GRU,3,16,0.003,0.05,2,256,0.0001,53,16,10,0.10965446910510461,0.1793488711118698,False,789,0.3076361048862678,0.4234960190028382,0.17267639340030694,789,0.3076361048862678,0.4234960190028382,0.5036980643063509,30,0.25904014989584684,0.37227320400775227,0.18411530421112543,30,0.25904014989584684,0.37227320400775227,-0.15997750829298596,526,0.3678959823205444,0.4841025410774568,0.26306251482196086,526,0.3678959823205444,0.4841025410774568,0.314317432657231,20,0.15874735621288416,0.1938244071744655,-0.21278371339428492,20,0.15874735621288416,0.1938244071744655,-0.20529850262995653
GRU,7,16,0.003,0.05,1,256,0.0001,147,13,7,0.09445376470685005,0.1794082522392273,False,787,0.31822473675618485,0.42356608815862173,0.17424489819647004,787,0.31822473675618485,0.42356608815862173,0.504772200979654,30,0.2590673702220122,0.344074201539486,0.30303743181578424,30,0.2590673702220122,0.344074201539486,0.009099070752748406,526,0.37471921496631533,0.46787018312490936,0.31165420882915673,526,0.37471921496631533,0.4678701831249093,0.3595295139646961,20,0.2262540664464235,0.2574364420486642,-1.1394713570265038,20,0.2262540664464235,0.2574364420486642,-1.126266699135142
LSTM,5,24,0.001,0.05,1,256,0.001,252,13,7,0.11568867821585048,0.17111794650554657,False,789,0.30729869443873187,0.4136640237218737,0.21064519633410794,789,0.30729869443873187,0.4136640237218737,0.5264751133856889,30,0.2591182696978251,0.37232830366188213,0.1838737703541321,30,0.2591182696978251,0.37232830366188213,-0.16032090711275737,526,0.3573563690202544,0.4610166034078076,0.33167292292522743,526,0.3573563690202544,0.4610166034078076,0.3781559016195164,20,0.23864218109250074,0.27232964661093584,-1.3941770998253822,20,0.23864218109250074,0.27232964661093584,-1.3794004170571372
GRU,3,16,0.003,0.15,2,256,0.001,58,15,9,0.12323051660011212,0.17159396409988403,False,789,0.3058121953870067,0.41423903139629775,0.2084492087592501,789,0.3058121953870067,0.41423903139629775,0.5251577656447721,30,0.25924694637159507,0.3639023654621506,0.22039432855572794,30,0.25924694637159507,0.3639023654621506,-0.10839809703578251,526,0.3401812468020125,0.4382733405963769,0.3959873537330869,526,0.3401812468020125,0.4382733405963769,0.4379971838456036,20,0.17550193426162003,0.2106895501181789,-0.4330205523445927,20,0.17550193426162003,0.2106895501181789,-0.42417605621107124
GRU,7,48,0.003,0.05,2,256,0.001,182,9,3,0.09657980687916279,0.16271790862083435,False,787,0.30159969184571334,0.4033830632367576,0.25106483823627024,787,0.30159969184571334,0.40338306323675754,0.550843208889499,30,0.25977592540582023,0.32703987818032465,0.37033919931634307,30,0.25977592540582023,0.32703987818032465,0.10478481773630721,526,0.3588849364931593,0.4455426306105573,0.37578463746849844,526,0.3588849364931593,0.4455426306105573,0.4191995916017326,20,0.2602118134588004,0.28555757524426745,-1.6324116166567877,20,0.2602118134588004,0.28555757524426745,-1.6161645681917358
GRU,5,48,0.001,0.05,1,256,0.0001,123,15,9,0.09594605626030402,0.16936847567558289,False,789,0.3076039990800609,0.4115440049397313,0.21871531471402905,789,0.3076039990800609,0.4115440049397313,0.5313162847741051,30,0.2599882833727946,0.3359414628640537,0.335595675334174,30,0.2599882833727946,0.3359414628640537,0.05538849177729832,526,0.36341372913992237,0.44656032351123925,0.37292975886398416,526,0.36341372913992237,0.44656032351123925,0.41654327335172203,20,0.2132381266951561,0.2415949015685463,-0.8842648972846205,20,0.2132381266951561,0.2415949015685463,-0.872635354657826
LSTM,7,24,0.001,0.15,1,256,0.0001,303,20,14,0.10665560811758042,0.18756431341171265,False,787,0.32166712518144286,0.4330869373531371,0.1367053068359807,787,0.32166712518144297,0.4330869373531371,0.4822586867852221,30,0.2600295961797237,0.3450384171194135,0.2991256954299861,30,0.2600295961797237,0.3450384171194135,0.0035375909881233403,526,0.3919324861136,0.48884095138906236,0.24856557935052925,526,0.3919324861136,0.48884095138906236,0.3008287770621745,20,0.21592864291965963,0.25083301259679663,-1.0311210913204918,20,0.21592864291965963,0.25083301259679663,-1.0185851632003362
LSTM,5,16,0.003,0.05,1,256,0.001,244,10,4,0.10282718796621669,0.17287032306194305,False,789,0.3109031993792651,0.41577678024371933,0.20256147005349345,789,0.3109031993792651,0.41577678024371933,0.5216257787738363,30,0.26023347268998626,0.3821604059411632,0.14020164121361056,30,0.26023347268998626,0.3821604059411632,-0.22241140568901785,526,0.3712616550720973,0.4619783092859165,0.3288816808614632,526,0.3712616550720973,0.4619783092859165,0.3755587939097701,20,0.1732337932780385,0.19143429910104073,-0.18305771648690206,20,0.1732337932780385,0.19143429910104073,-0.17575597236182205
LSTM,3,48,0.001,0.05,2,256,0.0001,221,23,17,0.09560407977551222,0.17060308158397675,False,789,0.3061000516968006,0.4130412611276758,0.21302012180444163,789,0.3061000516968006,0.4130412611276758,0.5278998039162772,30,0.2610054413219293,0.369565328359115,0.19594145295152832,30,0.2610054413219293,0.369565328359115,-0.14316377637792566,526,0.3650443467888769,0.4689551035365192,0.30845816734236353,526,0.3650443467888769,0.4689551035365192,0.3565557611348086,20,0.1542489852875471,0.1934179212707842,-0.20770218051653555,20,0.1542489852875471,0.1934179212707842,-0.2002483325947122
GRU,7,24,0.001,0.05,1,256,0.001,156,18,12,0.10049494542181492,0.17238318920135498,False,787,0.3082886542920047,0.41519055814748773,0.2065787300250579,787,0.3082886542920047,0.41519055814748773,0.5241636795613696,30,0.26118016907672087,0.36623968918796035,0.2103474428028247,30,0.26118016907672087,0.36623968918796035,-0.12268217609978405,526,0.3685001670145943,0.4593022499575232,0.3366342128657088,526,0.3685001670145943,0.4593022499575232,0.38277212767958624,20,0.18700404212176797,0.22006007379542394,-0.5633237870003407,20,0.18700404212176797,0.22006007379542394,-0.5536750690060703
GRU,5,48,0.003,0.05,2,256,0.001,134,8,2,0.10353276235136119,0.1636979579925537,False,789,0.2975560558555584,0.4045960440463226,0.24487296970241224,789,0.2975560558555584,0.4045960440463226,0.5470079617677035,30,0.26173943359057106,0.34867839504102843,0.28425996676121457,30,0.26173943359057106,0.34867839504102843,-0.017597639258459585,526,0.3927296727312722,0.49454952723598766,0.23091293798265866,526,0.3927296727312722,0.49454952723598766,0.2844038988371532,20,0.26068529670387514,0.2930668974168262,-1.77268134721181,20,0.26068529670387514,0.2930668974168262,-1.7555685644155132
LSTM,3,16,0.003,0.05,2,256,0.001,198,16,10,0.10028608236461878,0.16186101734638214,False,789,0.2957384907324127,0.4023195554592674,0.2533466161759419,789,0.2957384907324127,0.4023195554592674,0.5520912050278359,30,0.262320736721158,0.37259367977913666,0.18270997167716085,30,0.262320736721158,0.37259367977913666,-0.1619755285273221,526,0.34894915782051167,0.4405196759778179,0.38977984816004063,526,0.3489491578205117,0.4405196759778179,0.43222141799879965,20,0.15681953607350588,0.21287952281040615,-0.4629659006818043,20,0.15681953607350588,0.21287952281040615,-0.4539365840883447
GRU,5,16,0.001,0.15,1,256,0.001,96,23,17,0.11913558298891241,0.18385185301303864,False,789,0.31632500528715113,0.4287794883400049,0.15190450639889774,789,0.31632500528715113,0.4287794883400049,0.49123724771104094,30,0.26291236779093746,0.39192843959082696,0.09568696805109134,30,0.26291236779093746,0.39192843959082696,-0.28569978445632516,526,0.33451313869371835,0.4342218555420579,0.4071029613843211,526,0.33451313869371835,0.4342218555420579,0.44833968717209927,20,0.1355388494685292,0.16404107822246247,0.13129632680203895,20,0.1355388494685292,0.16404107822246247,0.13665790118155818
GRU,5,24,0.003,0.05,1,256,0.001,116,14,8,0.08643722669644789,0.1671404093503952,False,789,0.29552573375315117,0.4088280965145993,0.22899317612637793,789,0.29552573375315117,0.4088280965145993,0.5374818558675066,30,0.2639713367601236,0.3877355709030179,0.11493223686086262,30,0.2639713367601236,0.3877355709030179,-0.25833797821628757,526,0.37462178614282343,0.47168014737124103,0.30039787736522083,526,0.37462178614282343,0.47168014737124103,0.34905607434153985,20,0.17353103703260422,0.20866767603338263,-0.40564867002127714,20,0.17353103703260422,0.20866767603338263,-0.39697311110709954
GRU,3,16,0.001,0.15,1,256,0.0001,47,27,21,0.11925120744854212,0.17448508739471436,False,789,0.30731815683056046,0.4177141209919638,0.19511271610719993,789,0.3073181568305604,0.4177141209919638,0.5171573567772185,30,0.2643995987802744,0.3879248834912835,0.11406775402259706,30,0.2643995987802744,0.3879248834912835,-0.25956704974302314,526,0.3550142385165841,0.4580086921739203,0.34036549708164054,526,0.3550142385165841,0.4580086921739203,0.38624389644169155,20,0.14161252097934482,0.17472017141939392,0.014509319310192392,20,0.14161252097934482,0.17472017141939392,0.020591694402944394
GRU,7,16,0.001,0.05,1,256,0.0001,139,21,15,0.11178678199648857,0.17043103277683258,False,787,0.30429844906649717,0.41283294690107447,0.21556384753486224,787,0.30429844906649717,0.41283294690107447,0.5295522989699583,30,0.2654240877608458,0.358657011768625,0.2427071018116984,30,0.2654240877608458,0.358657011768625,-0.07667509100544945,526,0.3443578043941536,0.44071768904178915,0.389231138418459,526,0.3443578043941536,0.44071768904178915,0.4317108717015886,20,0.13559342451095582,0.17207746944865157,0.044095625709203445,20,0.13559342451095582,0.17207746944865157,0.04999539632212213
GRU,5,24,0.003,0.15,1,256,0.0001,119,9,3,0.11706474660472437,0.1743776947259903,False,789,0.31018717208531116,0.4175855440867675,0.19560814579530195,789,0.31018717208531116,0.4175855440867675,0.5174545593606378,30,0.26542453961769735,0.3864715899976281,0.12069330391062238,30,0.26542453961769735,0.3864715899976281,-0.250147227444786,526,0.35693527866429703,0.47048989936447894,0.30392420515274876,526,0.35693527866429703,0.47048989936447894,0.352337141649522,20,0.17304264819025994,0.19902195341385362,-0.2786992092226461,20,0.17304264819025994,0.19902195341385362,-0.2708071729267236
LSTM,7,24,0.003,0.15,1,256,0.001,312,10,4,0.10401104763150215,0.17606498301029205,False,787,0.3136880396054691,0.41960098654301736,0.18963270986651937,787,0.3136880396054691,0.41960098654301736,0.5140006902598949,30,0.2654250115791956,0.380558055787343,0.14739657692359065,30,0.2654250115791956,0.380558055787343,-0.21218206367504444,526,0.34623986915127863,0.4550815741068115,0.34876995828775015,526,0.34623986915127863,0.4550815741068115,0.39406381692727477,20,0.1462431506425142,0.18350348376166814,-0.08706385274584538,20,0.1462431506425142,0.18350348376166814,-0.08035457559921189
GRU,5,48,0.003,0.15,2,256,0.0001,137,10,4,0.10578579252416437,0.16625410318374634,False,789,0.3033043195799427,0.4077426899258926,0.23308166710958056,789,0.3033043195799428,0.4077426899258926,0.5399344946811979,30,0.26558952200015384,0.3404272687441755,0.31773371047894705,30,0.26558952200015384,0.3404272687441755,0.02999338681586805,526,0.3752463926013432,0.471384471646085,0.30127470261121525,526,0.3752463926013432,0.471384471646085,0.3498719153021054,20,0.28121545948982246,0.3104936866808332,-2.1122320839458317,20,0.28121545948982246,0.3104936866808332,-2.093023619288403
LSTM,3,16,0.001,0.15,1,256,0.001,192,18,12,0.1317548075069984,0.1775500327348709,False,789,0.31736640996473675,0.42136688004384343,0.18097427049691917,789,0.31736640996473675,0.42136688004384343,0.5086758655347271,30,0.2671975372046232,0.36606093368804415,0.2111180872422359,30,0.2671975372046232,0.36606093368804415,-0.12158651856236236,526,0.3491793455706463,0.4449683399186656,0.3773927890226191,526,0.3491793455706463,0.4449683399186656,0.42069589421692566,20,0.16241678795814513,0.19158580856193314,-0.18493110457469464,20,0.16241678795814513,0.19158580856193314,-0.17761779803784616
LSTM,7,24,0.001,0.05,1,256,0.001,300,17,11,0.09802470915019512,0.1766878366470337,False,787,0.3061848156502165,0.42034251510049137,0.1867659794325408,787,0.3061848156502165,0.42034251510049137,0.5122814340299265,30,0.2675004552861055,0.4123282048547284,-0.0009014515835703563,30,0.2675004552861055,0.4123282048547284,-0.4230235937103288,526,0.38635663025381445,0.4843898547110349,0.2621875141769586,526,0.38635663025381445,0.4843898547110349,0.3135032893943913,20,0.2061261909306049,0.24409270295063887,-0.9234283838963477,20,0.2061261909306049,0.24409270295063887,-0.9115571271466498
LSTM,7,16,0.003,0.15,2,256,0.0001,297,15,9,0.10041302926838398,0.16270644962787628,False,787,0.2978800753097522,0.4033688737214892,0.251117526814308,787,0.2978800753097522,0.4033688737214892,0.5508748076631282,30,0.26794472955465315,0.3355438206732482,0.3371676089066111,30,0.26794472955465315,0.3355438206732482,0.05762337569897136,526,0.4095827396575489,0.49866171038110035,0.21806983405865388,526,0.4095827396575489,0.49866171038110035,0.272454048750298,20,0.35203364246785646,0.3772212971592429,-3.593659873945179,20,0.35203364246785646,0.3772212971592429,-3.5653081472882597
LSTM,5,48,0.001,0.05,1,256,0.001,268,12,6,0.09903399239886891,0.16808655858039856,False,789,0.30886215449312493,0.40998361939951683,0.22462862735047595,789,0.30886215449312493,0.40998361939951683,0.5348636131525281,30,0.26908557980557285,0.36567685271246925,0.21277265101448806,30,0.26908557980557285,0.36567685271246925,-0.1192341558182699,526,0.3813332038266804,0.4690642828502704,0.30813612861789297,526,0.3813332038266804,0.46906428285027035,0.3562561206038002,20,0.22546217159628873,0.26470169288729783,-1.2619336690137772,20,0.22546217159628873,0.26470169288729783,-1.247973182852471
GRU,5,24,0.001,0.15,1,256,0.0001,111,17,11,0.11364548043771223,0.18704210221767426,False,789,0.31645652753264847,0.43248363904415105,0.1371881175573486,789,0.31645652753264847,0.43248363904415105,0.48240905495766373,30,0.26943737181127064,0.4055145874438974,0.03190451265611427,30,0.26943737181127064,0.4055145874438974,-0.3763819777414157,526,0.32118965222485396,0.4203907955888765,0.4442719466534427,526,0.32118965222485396,0.4203907955888765,0.48292352332843147,20,0.13297138853110374,0.1620430291884638,0.15232937428716686,20,0.13297138853110374,0.1620430291884638,0.15756113426391694
LSTM,7,16,0.001,0.05,1,256,0.0001,283,24,18,0.09826220981776715,0.16998161375522614,False,787,0.30126664019465976,0.41228827442913135,0.2176323787773955,787,0.30126664019465976,0.41228827442913135,0.5307928534299999,30,0.2709994497895241,0.39025440453909227,0.10339561340768899,30,0.2709994497895241,0.39025440453909227,-0.2747400798813857,526,0.3914181734759771,0.4948739980350181,0.22990342066373692,526,0.3914181734759771,0.4948739980350181,0.28346459470221963,20,0.15725460221916435,0.17894237958967524,-0.03369602004143979,20,0.15725460221916435,0.17894237958967524,-0.02731612518401083
LSTM,3,16,0.001,0.05,2,256,0.001,190,28,22,0.1098802558456858,0.18006353080272675,False,789,0.31377100695898175,0.42433894666600075,0.16937970133897107,789,0.31377100695898175,0.4243389466660007,0.5017204165777294,30,0.2722457463850578,0.4072226024701199,0.023732160875111874,30,0.2722457463850578,0.4072226024701199,-0.38800095319805794,526,0.377577428109009,0.4738581938533705,0.2939219463868433,526,0.377577428109009,0.4738581938533705,0.3430305524098991,20,0.15987424347996712,0.21208467075179213,-0.45206141793043075,20,0.15987424347996712,0.21208467075179213,-0.4430994029924671
GRU,3,24,0.001,0.15,2,256,0.0001,65,28,22,0.11759563597540061,0.17663107812404633,False,789,0.30294955758544584,0.42027501565813913,0.1852133620719456,789,0.30294955758544584,0.42027501565813913,0.5112188479148809,30,0.2734652709225813,0.4163223131680067,-0.02038627511170432,30,0.2734652709225813,0.4163223131680067,-0.45072598494569793,526,0.33700954639175096,0.43511734621877385,0.4046549904551029,526,0.33700954639175096,0.43511734621877385,0.44606197566293204,20,0.126114454010129,0.16495748293621657,0.12156330400654458,20,0.126114454010129,0.16495748293621657,0.1269849498779495
GRU,7,16,0.001,0.15,1,256,0.001,144,17,11,0.12145205438137055,0.17896391451358795,False,787,0.3173936947761376,0.4230412766510945,0.1762899028137852,787,0.3173936947761376,0.42304127665109453,0.5059986458825161,30,0.27452891674637797,0.37357539804642187,0.17839746925351063,30,0.27452891674637797,0.37357539804642187,-0.16810679418497299,526,0.3683620486211867,0.4700151380441653,0.30532828685057767,526,0.3683620486211867,0.4700151380441653,0.353643567720512,20,0.18485418269634246,0.2169734232338591,-0.5197757464349273,20,0.18485418269634246,0.2169734232338591,-0.5103958037040492
